,Brightness_Class,Id
1986,1,24467
1987,1,2471
1988,0,26974
1989,0,1351
1990,1,16694
1991,0,12775
1992,1,2809
1993,0,26314
1994,1,3773
1995,0,25869
1997,0,8405
1998,0,25596
1999,1,19672
2000,1,20951
2001,1,6728
2002,0,15357
2003,0,18816
2004,1,27387
2005,1,2172
2006,0,2042
2007,0,3295
2008,0,20103
2010,0,24175
2011,0,30171
2012,0,22320
2013,0,29426
2014,1,15048
2015,0,4398
2016,1,14399
2017,0,10022
2018,1,9970
2019,0,19077
2020,0,11736
2021,1,14720
2022,1,5265
2023,0,10230
2024,0,24402
2025,0,28350
2026,0,24092
2027,1,24760
2028,0,12294
2029,1,5677
2031,0,6201
2032,0,22885
2033,1,8431
2034,1,10178
2035,0,21098
2036,0,19259
2037,0,24906
2039,0,12767
2040,0,27656
2041,0,20092
2042,0,7861
2043,0,2830
2045,0,23312
2046,0,11515
2047,0,11716
2048,0,29220
2049,0,23740
2050,1,7542
2051,1,9173
2052,0,19624
2053,0,27279
2054,1,28804
2055,0,17903
2056,1,21360
2057,1,14063
2058,1,25944
2059,1,20601
2060,1,6101
2061,0,26000
2062,0,24694
2063,0,24709
2064,1,29169
2065,0,18991
2066,1,6349
2067,0,22406
2068,1,7423
2069,0,4955
2070,0,21247
2071,0,20642
2072,0,29690
2073,1,17833
2075,0,16176
2076,0,8917
2077,0,967
2078,0,24249
2079,1,23971
2080,0,4334
2081,0,7688
2082,0,8106
2083,0,21860
2084,0,25190
2085,0,19540
2086,0,13730
2087,1,19316
2088,0,13535
2089,0,12751
2090,1,16842
2091,0,22232
2092,0,30217
2093,0,25073
2094,0,7177
2095,1,1605
2096,0,23143
2099,0,2607
2100,0,24548
2101,0,27255
2102,0,18097
2103,1,25645
2104,1,31007
2105,1,12435
2106,0,3936
2108,1,13940
2109,0,12023
2110,0,5276
2111,0,18527
2112,0,13710
2113,1,13309
2114,0,16001
2115,1,21340
2116,0,7962
2117,0,23047
2118,0,16390
2119,1,21032
2121,0,15444
2122,0,15013
2123,1,27054
2124,0,18683
2125,1,3978
2126,0,13718
2127,0,23938
2128,0,10271
2129,1,12495
2130,1,19768
2131,1,8692
2132,1,20298
2133,0,27873
2134,1,26798
2135,1,16656
2136,1,16305
2137,0,25025
2138,0,4829
2139,0,10320
2140,0,16083
2141,0,2113
2142,0,4967
2143,1,27073
2145,1,15782
2146,1,11681
2147,1,23739
2148,1,5397
2149,0,12029
2150,0,28464
2151,0,30341
2152,0,28140
2153,0,2157
2154,0,9402
2155,1,13833
2156,1,30259
2157,1,20121
2158,1,14245
2159,0,28974
2161,0,28506
2162,0,29452
2163,0,13815
2164,1,24900
2165,0,18873
2166,0,30982
2167,0,15645
2168,0,17330
2169,0,28442
2170,0,23917
2172,0,7569
2173,0,23006
2174,1,11685
2175,1,28854
2176,1,20458
2177,0,12656
2178,1,4147
2179,0,7243
2180,1,22797
2181,1,16298
2183,0,26144
2184,0,15164
2185,0,28929
2186,0,2095
2187,0,8303
2188,0,6881
2189,0,5594
2190,1,12026
2191,1,17717
2193,0,27710
2194,0,21227
2195,0,24678
2196,0,19517
2197,0,13274
2198,0,12466
2199,1,5464
2200,0,3618
2201,0,20361
2203,1,6317
2204,1,24099
2206,0,5806
2207,0,19603
2208,0,5105
2209,0,12772
2210,0,27248
2211,0,2083
2212,1,25730
2213,1,7978
2215,0,5831
2216,1,23655
2218,0,8374
2219,1,26587
2221,1,8222
2222,1,25301
2223,1,29300
2224,1,27925
2225,0,22202
2227,0,24275
2228,0,23829
2229,0,25362
2230,0,14435
2231,0,17312
2232,1,14218
2233,0,26482
2234,1,9971
2235,1,26108
2236,1,10790
2237,1,24611
2238,0,28940
2240,0,20565
2241,0,11829
2243,0,10742
2244,0,4980
2245,1,18169
2246,0,13888
2247,0,15441
2248,0,4235
2250,1,24772
2251,1,12759
2252,0,24491
2253,0,20290
2254,1,13322
2255,0,9614
2256,1,5101
2257,0,5945
2258,1,30113
2259,1,15701
2260,0,10227
2261,0,15221
2262,0,21568
2263,0,17051
2264,1,27172
2265,0,7268
2266,0,5515
2267,0,13607
2268,1,21483
2269,1,4054
2270,0,9511
2271,0,13145
2272,0,15893
2273,0,13924
2274,1,16576
2275,0,15674
2276,0,8209
2277,0,9829
2278,0,26096
2279,0,12733
2280,1,8463
2281,1,13748
2282,0,26895
2284,0,17607
2285,1,4265
2286,1,22950
2287,1,18199
2288,0,6710
2289,0,3304
2290,0,27059
2291,0,3785
2292,0,8906
2293,0,6902
2294,0,443
2295,1,4229
2296,0,14499
2297,1,13264
2298,0,15881
2299,0,4704
2300,0,29969
2301,1,2504
2302,0,42
2303,1,4502
2304,0,7330
2305,1,25376
2306,0,16309
2307,1,7231
2308,0,22675
2310,0,4182
2312,0,21212
2313,0,20789
2314,0,25489
2315,1,15682
2316,0,20877
2317,0,25779
2318,1,25099
2319,0,23048
2320,0,22770
2321,1,8018
2322,1,4672
2323,0,9622
2324,0,28187
2325,1,7980
2326,1,4794
2327,0,25725
2330,1,21349
2331,0,2216
2332,1,6065
2333,1,12228
2334,0,17949
2335,0,30005
2336,0,6933
2337,0,25449
2338,0,12211
2339,1,22835
2341,1,11575
2342,0,22496
2343,0,70
2344,1,4453
2345,0,25486
2346,1,306
2347,0,5271
2348,0,6057
2349,1,15297
2350,0,27187
2351,0,5191
2352,1,27202
2353,0,24932
2354,1,30776
2355,0,10412
2356,0,24508
2357,0,22997
2358,0,13610
2359,1,23865
2360,0,11499
2361,1,14512
2362,1,2856
2363,0,8644
2365,0,12509
2366,1,30535
2367,0,5917
2368,0,2414
2369,0,21612
2370,0,15030
2371,0,13661
2372,0,22883
2373,1,29506
2374,0,12427
2375,0,14418
2376,0,28503
2377,1,1836
2378,0,18109
2379,1,14825
2380,0,26265
2381,0,5816
2382,1,12993
2383,0,20530
2384,0,18193
2385,0,25548
2386,0,8669
2387,1,17767
2388,0,11806
2389,1,26909
2390,0,21900
2391,0,15614
2392,1,30056
2393,1,3907
2394,0,26106
2395,1,605
2396,1,2529
2397,0,20098
2398,1,5419
2399,1,11527
2400,0,9752
2401,0,11671
2403,0,5787
2404,0,9186
2405,1,11260
2406,0,8237
2407,1,18488
2408,0,19221
2409,0,11339
2410,0,29069
2411,0,4847
2414,0,28320
2415,1,19914
2417,0,2017
2419,0,15943
2420,0,14390
2421,0,11974
2422,0,25609
2423,0,11576
2424,0,3641
2425,1,16850
2426,0,3232
2427,0,7071
2428,0,25846
2429,0,1514
2431,1,17054
2432,1,13231
2433,0,4404
2435,1,25924
2436,0,27005
2437,1,24827
2438,1,19699
2439,1,27587
2440,1,10485
2441,0,7083
2442,1,22004
2444,0,13758
2445,1,1135
2446,0,18513
2447,1,24199
2448,1,15377
2449,1,4815
2450,0,16417
2451,0,15796
2452,0,11185
2453,1,2364
2454,0,29649
2455,0,8174
2456,0,23694
2457,1,1040
2458,0,13054
2459,0,104
2460,0,12174
2461,1,27583
2462,1,25177
2463,0,22810
2464,0,4562
2465,0,26680
2466,0,28325
2467,1,15108
2468,0,22725
2470,1,13182
2472,0,16491
2473,0,11832
2474,0,12144
2475,1,23554
2477,0,18147
2478,0,4604
2479,1,1727
2480,1,28962
2481,0,16666
2482,0,27123
2483,0,45
2484,0,21844
2485,1,17094
2486,0,17549
2487,1,17302
2488,1,23003
2489,0,22786
2490,0,19371
2491,1,14929
2492,0,12783
2494,1,9841
2496,1,18103
2497,0,5511
2498,0,18052
2499,0,18511
2501,1,28900
2502,1,6908
2503,0,7575
2504,1,19859
2505,0,25746
2506,1,29826
2507,0,28542
2508,1,30303
2509,0,10530
2511,0,30988
2512,0,11813
2513,0,16100
2514,1,8006
2515,0,23814
2516,1,479
2517,0,13581
2518,0,2366
2519,0,18106
2520,1,5330
2521,1,4802
2523,0,17657
2524,1,25929
2525,0,14656
2526,1,5260
2527,0,23378
2528,1,30076
2529,0,14969
2530,0,4960
2531,0,25852
2532,1,19278
2533,0,23483
2534,1,13259
2535,1,12566
2536,0,24101
2537,1,11607
2538,0,4966
2539,0,24227
2540,1,6293
2541,1,5327
2542,0,6109
2543,0,20026
2544,1,30365
2545,1,16105
2546,0,26247
2547,0,5252
2548,0,20805
2550,1,18636
2551,1,455
2552,0,24262
2553,1,4970
2554,0,1084
2555,1,4030
2556,1,29916
2557,0,15232
2558,1,19572
2559,1,330
2560,0,28952
2561,1,17547
2562,0,13494
2563,0,7276
2564,0,10820
2565,1,1260
2566,0,1653
2568,0,5636
2569,1,25267
2570,0,12876
2571,0,27375
2572,1,29514
2573,0,2227
2574,0,11490
2575,0,19528
2576,0,7358
2577,1,4606
2578,0,3258
2579,1,27572
2581,1,26053
2582,0,17941
2583,0,23203
2584,1,25538
2585,0,13780
2586,1,24556
2587,1,21139
2588,0,57
2589,0,23185
2590,0,24453
2592,0,11718
2593,0,25416
2595,1,17461
2596,0,1328
2597,1,30960
2598,0,836
2599,0,30879
2600,0,8618
2602,1,29731
2603,1,12223
2604,0,14111
2605,0,25224
2606,0,19317
2607,0,5118
2608,0,24192
2609,1,29540
2610,0,8546
2612,0,14474
2614,1,3196
2615,0,11924
2616,1,25649
2617,0,10367
2618,0,21302
2619,0,15214
2621,0,18565
2622,1,18953
2623,1,27239
2624,1,20969
2625,0,27837
2626,1,6967
2627,0,14736
2628,1,13406
2629,1,10723
2630,0,19136
2631,1,9666
2632,0,30203
2633,0,20100
2634,0,6260
2635,1,25214
2636,1,19809
2637,1,16352
2638,0,30213
2639,0,8092
2640,1,11785
2641,1,21684
2642,1,15203
2643,0,29305
2644,1,10068
2645,0,17004
2646,0,14986
2647,1,10637
2648,0,7685
2649,0,18717
2650,0,4252
2651,0,17540
2652,1,21152
2653,0,6687
2654,1,15573
2655,0,2956
2656,1,11020
2657,0,23758
2658,0,26506
2659,0,9641
2660,0,17998
2661,0,18418
2662,1,11013
2663,0,26181
2664,1,23559
2665,0,21629
2666,1,12018
2669,0,17850
2670,0,30685
2672,0,12736
2673,1,3293
2674,1,15078
2675,1,2630
2676,1,26749
2677,0,6274
2678,0,21619
2679,1,19824
2680,1,12073
2681,0,18533
2682,0,4258
2683,1,17173
2684,0,26600
2685,0,27409
2686,0,2001
2687,0,22509
2688,0,7211
2689,0,699
2690,0,30809
2691,1,15178
2692,0,24682
2693,1,3410
2694,1,9599
2695,0,16503
2696,1,4598
2698,1,1235
2699,0,29180
2700,0,29131
2702,0,26713
2703,1,22681
2704,1,18633
2705,0,21662
2706,1,28328
2707,0,1289
2708,0,3940
2709,1,8355
2710,1,27217
2711,0,569
2712,1,24223
2713,0,30733
2714,0,10090
2715,0,15760
2717,1,20188
2718,0,20779
2719,0,18787
2720,0,2074
2721,1,4549
2722,0,14495
2723,0,14099
2724,0,7170
2725,1,20041
2726,1,23999
2727,0,23669
2728,1,5786
2729,0,13969
2730,0,19875
2731,0,11401
2732,1,25404
2733,0,11799
2734,0,2925
2735,0,24771
2736,0,23728
2737,0,2614
2738,0,26112
2739,0,17548
2740,1,150
2741,0,30394
2742,1,14363
2743,1,4949
2744,1,4686
2746,0,27195
2747,0,128
2748,0,14806
2749,1,29425
2750,0,1689
2751,0,3459
2752,0,15298
2753,0,26792
2754,0,16552
2755,0,20218
2756,0,17644
2757,0,3747
2760,0,841
2761,0,4656
2762,0,11931
2763,1,13846
2764,0,21535
2765,1,15556
2766,0,9440
2767,0,7340
2768,1,1050
2769,0,11428
2770,0,27238
2772,0,3756
2774,0,10697
2775,1,20286
2778,1,29825
2779,0,7411
2780,0,6677
2781,0,28601
2783,0,4547
2784,0,30172
2785,1,21593
2787,0,18413
2788,1,26955
2789,0,16738
2790,1,19025
2791,0,16187
2792,0,21665
2793,0,24164
2794,0,1839
2795,0,28777
2796,1,10352
2797,1,252
2798,0,21882
2799,0,23277
2800,0,30986
2801,0,796
2802,1,20738
2803,0,26563
2804,0,9228
2805,0,10390
2806,0,10243
2807,1,5468
2808,1,22553
2809,0,5793
2811,1,6477
2812,0,30863
2813,0,1667
2814,1,18471
2815,1,25640
2816,1,7144
2817,1,28280
2818,1,1842
2819,0,28756
2820,0,6795
2821,0,2954
2822,1,5491
2823,0,22897
2824,0,13377
2825,0,8680
2826,1,27484
2828,0,11338
2829,0,14202
2830,0,19183
2831,0,25714
2832,0,13006
2833,1,27650
2834,0,23229
2835,1,26701
2836,0,8136
2837,1,20445
2838,0,21433
2839,1,3506
2840,0,17388
2841,0,4454
2842,0,20208
2843,1,4652
2845,1,19701
2846,1,20360
2847,1,25201
2848,0,16638
2849,0,10428
2850,1,23102
2851,0,27838
2852,1,5011
2853,0,5938
2854,1,25677
2855,0,15937
2856,0,25097
2857,0,21883
2858,0,398
2859,0,23597
2860,0,13252
2861,0,6277
2862,0,29723
2863,0,29632
2864,0,11712
2865,0,24721
2866,0,3920
2867,0,25285
2868,1,4897
2870,0,24618
2871,1,24012
2872,1,11667
2873,0,20762
2874,1,5317
2875,0,3905
2876,1,22135
2877,1,17910
2879,1,13685
2880,0,3761
2881,0,29447
2882,0,1938
2883,0,26190
2884,0,18102
2885,0,21733
2886,0,18464
2887,0,19681
2888,1,13201
2889,1,17811
2890,0,7936
2891,1,24526
2892,0,13308
2893,0,19087
2894,1,19349
2895,1,8075
2896,0,28724
2898,0,30940
2899,1,11190
2900,1,4288
2901,0,25165
2902,1,5593
2903,1,23028
2904,1,27221
2906,1,17535
2907,0,8080
2908,0,10345
2909,0,20425
2910,1,22491
2911,1,6463
2913,1,22485
2915,1,14270
2916,1,27834
2917,0,15246
2918,0,28727
2919,1,2170
2920,0,28179
2921,0,16985
2922,0,8708
2923,1,3106
2924,0,4125
2925,0,28250
2926,1,8268
2927,0,12818
2928,0,16259
2929,0,1735
2930,1,23613
2931,0,9535
2932,0,30928
2933,0,14146
2934,1,14463
2935,0,15976
2936,1,290
2937,0,7871
2938,0,2706
2939,0,26171
2940,0,6023
2941,0,16438
2942,0,303
2943,0,20149
2944,0,15859
2945,0,11544
2946,0,22917
2947,0,19823
2948,1,1293
2949,0,30135
2950,0,23675
2951,0,8103
2952,1,28405
2953,0,23360
2954,0,21428
2955,1,10333
2956,0,28918
2958,1,6492
2959,1,1746
2960,1,20751
2962,0,3546
2963,0,10114
2964,1,3999
2965,0,25242
2967,0,21205
2968,1,18334
2969,1,28123
2970,1,8999
2971,1,4532
2972,0,20825
2973,0,6725
2974,1,12258
2975,1,29672
2976,0,27870
2977,1,18313
2979,1,18065
2980,0,7446
2981,0,4
2982,1,2002
2983,0,3609
2985,0,27072
2986,0,8578
2987,0,56
2988,1,29492
2989,0,18117
2990,0,17508
2991,0,15785
2992,1,3455
2993,1,25384
2994,0,27840
2995,0,4670
2996,1,4868
2997,1,13947
2998,0,7002
2999,1,19843
3000,0,14475
3001,0,8955
3002,0,14375
3003,1,26185
3004,0,30459
3005,0,117
3006,1,30037
3007,1,9102
3008,0,5040
3009,0,3244
3010,1,25389
3011,0,7820
3012,1,24891
3013,0,29838
3014,0,15136
3015,1,19318
3016,1,22639
3017,1,23701
3018,1,5523
3019,1,13291
3021,0,27499
3022,0,10471
3023,1,10623
3025,1,6674
3026,0,22870
3027,1,21561
3028,1,19579
3029,0,19296
3030,0,17441
3031,0,1875
3032,0,1048
3033,0,5663
3034,0,2495
3035,0,29234
3036,1,3189
3037,1,11892
3038,1,9208
3039,1,30415
3040,1,16905
3041,0,19503
3042,0,6546
3043,0,13556
3044,0,3710
3045,1,9540
3046,0,26537
3047,0,2282
3048,0,11866
3049,0,17271
3050,0,16544
3051,0,12048
3052,0,6801
3053,0,26644
3054,1,8951
3055,1,5143
3056,1,26032
3057,0,26590
3058,0,21579
3059,1,4137
3060,0,21734
3061,0,16764
3062,0,21163
3063,1,18100
3064,1,28355
3066,1,5329
3067,0,2088
3068,0,3731
3069,0,23081
3070,0,12134
3071,0,6486
3072,0,7287
3073,1,30693
3074,0,15489
3075,1,19827
3076,1,2433
3077,0,814
3078,1,16488
3080,0,11437
3081,0,27649
3082,0,22965
3083,0,7543
3085,0,20794
3087,0,514
3088,1,15151
3089,1,26505
3090,1,19753
3091,0,8502
3092,1,13168
3093,1,17170
3094,0,14220
3095,0,440
3096,0,23842
3097,0,22014
3099,1,12648
3100,1,20746
3101,1,2714
3102,0,6229
3103,0,3922
3104,0,13635
3105,0,16060
3106,1,23510
3107,0,16863
3108,0,20164
3109,0,13208
3110,1,11217
3111,1,12667
3113,0,4607
3114,1,22735
3115,0,22559
3116,1,20814
3117,1,28170
3118,0,21633
3119,0,632
3120,1,27849
3121,0,12722
3122,0,20577
3123,0,21811
3124,1,1160
3125,0,22043
3126,0,20014
3127,1,26725
3128,0,181
3129,0,2435
3130,1,7887
3131,1,27450
3132,1,8848
3133,0,29128
3134,1,16599
3135,1,28030
3136,0,27738
3138,1,3409
3139,0,26498
3140,1,15198
3141,1,1411
3142,1,27898
3143,0,3065
3144,0,5068
3145,1,2808
3146,1,9538
3147,0,15514
3148,0,27595
3149,1,4472
3150,0,20418
3151,0,19055
3152,0,16538
3153,0,20024
3154,0,12617
3155,1,15157
3157,0,8710
3158,0,11333
3159,1,24776
3160,0,454
3161,0,7375
3162,0,14734
3163,0,24636
3164,0,6638
3165,0,28238
3166,0,21477
3167,0,14801
3168,1,15185
3169,1,22684
3170,1,1650
3171,1,13570
3172,0,12880
3173,0,28692
3174,1,14980
3175,1,13604
3176,1,16667
3177,0,5749
3178,0,5450
3179,0,30817
3180,1,9189
3181,1,6196
3182,0,16401
3183,0,1096
3184,0,25512
3185,0,16244
3186,0,1446
3187,0,28017
3188,0,26333
3189,1,1065
3190,0,9499
3192,0,24848
3193,1,16392
3194,0,20315
3196,0,20520
3197,0,9919
3198,1,24148
3199,1,25907
3200,1,527
3201,0,13873
3202,1,22581
3203,0,23271
3204,1,22178
3205,1,14660
3206,1,24111
3207,1,24484
3208,0,18266
3209,0,13486
3210,1,29865
3211,0,18956
3212,0,29395
3213,0,21877
3214,1,11864
3215,1,17977
3216,0,15114
3218,0,13554
3219,1,8798
3220,0,1547
3221,0,9245
3222,1,23775
3223,1,16773
3224,0,14196
3225,1,4953
3226,0,24210
3227,0,11593
3229,1,21250
3230,0,2936
3231,0,7196
3232,1,5042
3233,0,4857
3234,0,18538
3235,1,14902
3236,1,30584
3237,0,28418
3238,1,6042
3239,1,16066
3240,0,297
3241,0,6906
3242,1,16030
3243,0,17466
3244,1,25724
3245,0,22378
3246,0,26729
3247,0,26998
3248,0,12975
3249,0,21306
3250,0,6430
3251,1,11167
3252,1,25501
3253,1,19169
3254,0,24995
3256,0,10798
3257,1,5351
3258,0,27912
3259,1,24685
3260,0,17444
3261,1,20670
3262,0,8457
3263,0,4061
3264,1,30958
3265,1,11494
3266,1,1179
3267,0,9516
3269,0,8871
3270,1,24530
3271,1,927
3272,1,15177
3273,0,6890
3274,0,22420
3275,0,24962
3276,1,29836
3277,1,6172
3278,1,13423
3279,1,25911
3280,0,16519
3281,0,21208
3283,0,16255
3284,1,13977
3285,0,26465
3286,0,25280
3287,1,6574
3288,0,4006
3289,0,5554
3290,0,28300
3291,0,18919
3293,0,16714
3294,0,5942
3295,1,30484
3296,0,15534
3297,0,13416
3298,1,23696
3299,1,14756
3300,0,18197
3301,1,3610
3302,0,7467
3303,0,27301
3304,0,19542
3305,0,8542
3306,1,9107
3307,1,3408
3308,0,16886
3309,1,29542
3310,0,11560
3311,0,29537
3312,1,5591
3313,0,2322
3314,0,9855
3315,1,12786
3316,0,1788
3317,1,9878
3318,1,544
3319,1,12283
3320,0,30723
3321,0,9451
3322,0,4248
3323,0,14303
3324,0,8937
3325,0,11265
3326,0,5537
3327,1,18369
3328,1,12439
3329,0,19200
3330,1,24463
3331,0,4201
3332,0,22075
3333,1,485
3334,0,6294
3335,0,12370
3336,1,19099
3337,0,11025
3338,0,5573
3339,0,19377
3340,0,23703
3341,0,591
3342,1,17528
3343,1,3440
3344,0,11033
3345,0,6495
3346,1,24739
3348,1,28235
3349,0,9453
3350,1,16099
3351,0,7085
3352,1,23387
3353,1,26073
3354,0,2481
3355,1,25170
3356,1,16785
3357,0,15436
3358,1,15141
3359,1,9134
3360,0,15025
3361,1,25148
3362,1,12158
3363,0,11599
3365,0,5119
3366,1,13524
3367,0,27847
3368,0,9853
3369,1,29139
3370,0,2021
3371,0,28982
3372,0,5485
3373,0,29071
3374,1,12811
3375,1,12271
3376,1,10001
3377,0,11891
3378,0,27417
3379,0,24326
3380,1,10369
3381,1,29657
3382,1,16889
3383,0,4556
3384,1,23858
3385,1,10572
3387,0,13276
3388,0,1030
3389,0,24908
3390,1,30551
3391,0,19605
3392,1,16969
3393,1,27674
3394,0,24328
3395,0,18224
3396,0,26332
3397,0,27416
3398,1,9333
3399,0,25565
3400,1,17373
3401,1,9574
3402,0,1999
3403,1,6098
3404,1,26721
3405,0,23151
3406,0,4699
3407,0,30676
3408,1,18603
3409,0,11661
3411,1,30446
3412,1,24395
3413,0,12952
3414,0,9256
3415,0,5427
3416,0,13012
3417,0,6425
3418,0,23919
3419,1,28220
3420,0,24578
3421,0,29001
3422,0,16350
3423,0,6541
3424,0,25831
3425,0,18562
3426,0,20525
3427,0,22582
3428,0,5222
3429,0,25927
3430,0,24397
3431,0,17744
3432,1,14553
3433,0,6051
3434,0,18174
3435,1,25775
3436,0,20161
3437,0,26899
3438,0,5580
3439,0,28068
3440,0,3190
3441,0,244
3442,0,7445
3443,0,14746
3444,1,27106
3446,0,11802
3448,1,1775
3449,1,6872
3450,1,4511
3451,1,8001
3452,1,29021
3453,1,26903
3454,0,4929
3455,0,23281
3456,0,926
3457,1,25155
3458,0,8881
3459,0,10044
3460,0,21326
3461,0,22595
3462,0,8325
3463,1,15382
3464,1,14726
3465,0,21892
3466,0,24337
3467,0,6331
3468,0,25128
3469,0,23957
3470,1,28265
3471,1,9818
3472,0,7711
3473,0,2986
3474,0,27654
3475,0,21022
3476,0,18517
3477,1,24770
3478,1,19391
3479,1,27015
3480,1,16102
3482,0,20393
3483,0,17385
3484,1,687
3485,1,22709
3486,1,18029
3487,0,4442
3488,1,6497
3489,1,25353
3490,1,1630
3491,0,18453
3492,0,2448
3493,0,27440
3494,0,5931
3495,0,11179
3496,0,8407
3497,0,1733
3499,0,24532
3500,0,3757
3501,1,30466
3502,0,16152
3503,0,11863
3504,0,3864
3505,1,2836
3506,1,11945
3507,1,26515
3508,1,24843
3509,1,6976
3510,1,7823
3511,1,6885
3512,0,4791
3513,0,17242
3514,0,20910
3515,1,12602
3516,1,3379
3517,0,24251
3518,1,6559
3519,0,28607
3520,0,9799
3521,1,8414
3522,0,5401
3523,0,12846
3524,1,26838
3525,1,25940
3527,1,3110
3528,0,17465
3529,1,13344
3530,0,10517
3531,0,22939
3532,1,25575
3533,0,30848
3535,0,18810
3536,0,12703
3537,1,3987
3538,1,27576
3539,0,21713
3540,0,7337
3541,1,4192
3542,1,28129
3543,0,27719
3544,0,3687
3545,0,3422
3546,0,22960
3548,0,9743
3549,0,13316
3550,0,16320
3551,0,20435
3552,1,9568
3553,0,16318
3554,0,21469
3555,1,24489
3556,1,494
3559,1,24920
3560,0,8120
3561,1,246
3562,1,22614
3563,0,18671
3564,1,19537
3565,1,2046
3566,1,29155
3567,1,22926
3568,1,15608
3569,1,15791
3570,0,3072
3572,0,16780
3573,0,16130
3574,0,12173
3575,0,17683
3576,1,28223
3577,1,341
3578,0,1421
3579,1,23397
3580,1,13338
3581,0,4714
3583,0,7506
3584,0,10537
3585,1,8192
3586,0,6923
3587,0,18554
3588,0,13868
3589,1,17294
3590,0,20557
3592,1,15917
3593,1,26299
3594,0,15057
3595,1,13181
3596,0,14612
3597,0,17274
3598,1,12748
3599,1,12882
3600,1,15699
3601,0,8828
3602,0,17354
3603,0,8660
3604,1,65
3605,1,26889
3606,1,22280
3607,0,22288
3608,1,3903
3609,0,18549
3610,1,26178
3611,0,123
3612,1,17115
3613,0,15262
3614,0,8497
3615,0,1266
3616,0,2460
3617,1,18774
3619,0,8823
3621,0,14626
3622,0,16092
3623,0,23017
3624,1,25248
3625,0,20093
3626,0,21170
3627,1,21614
3628,0,1683
3629,1,15579
3630,0,30219
3631,0,24169
3632,1,4678
3633,1,7948
3634,0,13605
3636,1,17325
3637,1,23423
3638,1,30802
3639,1,18803
3641,0,18729
3642,0,9913
3643,0,13251
3644,0,21344
3645,1,21422
3646,0,3278
3647,0,18786
3648,0,28708
3650,0,23191
3651,0,30424
3652,1,8257
3653,1,3625
3654,1,29817
3655,1,29308
3656,0,6637
3657,0,936
3659,0,11702
3660,1,27546
3661,0,11238
3662,0,27179
3663,0,23894
3664,0,15503
3665,0,20448
3666,1,5266
3667,1,4865
3668,1,7012
3669,0,29978
3671,1,22279
3672,0,4611
3673,1,12875
3674,1,625
3675,1,3138
3676,1,23899
3677,0,5880
3679,0,27715
3680,0,5832
3681,1,4804
3682,0,4237
3683,1,24119
3684,0,3153
3685,0,21282
3686,1,9597
3687,0,22668
3688,0,11078
3689,0,14295
3690,0,27451
3691,0,5379
3692,0,23809
3693,1,30779
3694,1,13972
3695,0,18860
3696,1,10526
3697,1,12527
3698,0,6505
3699,0,10990
3701,0,6746
3702,0,10430
3703,0,14131
3704,1,7176
3705,0,19919
3706,0,15691
3707,1,11105
3708,1,20288
3709,1,9062
3710,0,29972
3711,0,21601
3713,0,28396
3714,1,29737
3715,0,13425
3716,1,7473
3717,0,20498
3718,1,22313
3719,1,21327
3720,1,16374
3721,0,22296
3722,1,24631
3723,0,881
3724,0,7153
3725,1,28970
3726,0,27362
3727,1,19059
3728,0,22328
3729,0,21341
3730,0,4575
3731,0,25982
3732,0,14228
3733,1,27328
3734,1,28717
3735,0,10502
3737,0,1952
3738,0,9244
3739,0,30506
3740,0,23837
3741,1,10935
3742,0,14452
3743,0,5142
3744,0,14362
3745,0,29530
3746,1,21806
3748,1,26054
3749,1,7198
3750,1,19973
3751,0,4374
3752,0,27449
3753,0,10496
3754,0,21264
3755,1,18740
3756,0,13825
3757,0,21652
3758,0,21359
3759,0,15840
3760,1,24573
3761,0,5865
3762,1,942
3763,1,28130
3764,0,16281
3765,0,25011
3766,0,20569
3767,1,6423
3768,0,973
3769,1,755
3770,0,934
3771,0,30155
3772,0,7300
3773,0,8162
3774,0,4395
3776,1,23592
3777,1,27352
3778,0,28382
3779,0,22607
3780,0,15632
3781,0,9454
3782,0,13445
3783,0,18153
3784,0,16629
3785,0,29673
3786,1,27262
3787,1,22231
3788,1,10454
3789,0,25418
3790,0,27667
3791,0,26874
3792,1,25939
3793,0,10355
3794,1,18294
3795,1,8768
3796,1,22655
3797,1,24450
3798,0,28758
3799,0,30741
3800,0,12726
3801,1,19868
3802,0,9318
3803,0,2437
3804,1,13489
3806,0,7502
3807,1,4356
3808,1,13090
3809,0,19375
3810,0,26471
3811,0,21173
3812,1,11815
3813,1,29958
3814,1,3280
3816,0,6216
3817,0,7028
3818,0,12380
3820,1,20559
3821,0,24419
3822,0,7807
3823,0,3889
3824,0,20490
3825,0,30777
3826,1,30350
3827,0,19695
3828,1,24983
3829,1,13325
3830,1,4877
3831,1,914
3832,0,29618
3833,0,5008
3834,1,22316
3835,1,27388
3836,0,2705
3837,0,11177
3838,0,414
3839,0,2889
3840,0,6775
3841,0,15261
3842,0,30325
3843,0,30404
3845,1,21736
3846,0,2000
3847,0,7519
3848,1,19792
3849,0,12456
3850,0,765
3851,1,14605
3852,1,30275
3853,1,20982
3855,0,20197
3856,0,30266
3857,0,25895
3859,0,10911
3860,1,20225
3861,0,8139
3862,1,17754
3863,0,27647
3864,0,1272
3866,0,1480
3867,0,3863
3868,0,27094
3869,0,23553
3870,1,9515
3872,0,24312
3873,0,26620
3874,0,12743
3875,1,18078
3876,0,21902
3877,0,12141
3878,1,29932
3879,1,3221
3880,1,30874
